Date,below_Wickiup_Res,BENO,CENO,ARNO,HeadOfPark,LAPO
2024-12-26 03:45,107.00,528.00,0,0.00,491.04,159.00
2024-12-26 04:00,107.00,528.00,0,0.00,491.04,160.00
2024-12-26 04:15,107.00,528.00,0,0.00,491.04,160.00
2024-12-26 04:30,107.00,528.00,0,0.00,491.04,160.00
2024-12-26 04:45,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 05:00,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 05:15,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 05:30,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 05:45,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 06:00,107.00,531.00,0,0.00,493.83,161.00
2024-12-26 06:15,107.00,531.00,0,0.00,493.83,160.00
2024-12-26 06:30,107.00,534.00,0,0.00,496.62,159.00
2024-12-26 06:45,107.00,534.00,0,0.00,496.62,158.00
2024-12-26 07:00,107.00,534.00,0,0.00,496.62,158.00
2024-12-26 07:15,107.00,538.00,0,0.00,500.34,158.00
2024-12-26 07:30,107.00,534.00,0,0.00,496.62,158.00
2024-12-26 07:45,107.00,538.00,0,0.00,500.34,158.00
2024-12-26 08:00,107.00,538.00,0,0.00,500.34,158.00
2024-12-26 08:15,107.00,538.00,0,0.00,500.34,158.00
2024-12-26 08:30,107.00,538.00,0,0.00,500.34,159.00
2024-12-26 08:45,107.00,538.00,0,0.00,500.34,160.00
2024-12-26 09:00,107.00,538.00,0,0.00,500.34,161.00
2024-12-26 09:15,107.00,538.00,0,0.00,500.34,163.00
2024-12-26 09:30,107.00,538.00,0,0.00,500.34,164.00
2024-12-26 09:45,107.00,538.00,0,0.00,500.34,165.00
2024-12-26 10:00,107.00,534.00,0,0.00,496.62,166.00
2024-12-26 10:15,107.00,538.00,0,0.00,500.34,167.00
2024-12-26 10:30,107.00,538.00,0,0.00,500.34,167.00
2024-12-26 10:45,107.00,538.00,0,0.00,500.34,166.00
2024-12-26 11:00,107.00,538.00,0,0.00,500.34,166.00
2024-12-26 11:15,107.00,538.00,0,0.00,500.34,164.00
2024-12-26 11:30,107.00,538.00,0,0.00,500.34,163.00
2024-12-26 11:45,107.00,538.00,0,0.00,500.34,162.00
2024-12-26 12:00,107.00,538.00,0,0.00,500.34,160.00
2024-12-26 12:15,107.00,538.00,0,0.00,500.34,158.00
2024-12-26 12:30,107.00,538.00,0,0.00,500.34,157.00
2024-12-26 12:45,107.00,538.00,0,0.00,500.34,153.00
2024-12-26 13:00,107.00,538.00,0,0.00,500.34,153.00
2024-12-26 13:15,107.00,541.00,0,0.00,503.13,153.00
2024-12-26 13:30,107.00,541.00,0,0.00,503.13,151.00
2024-12-26 13:45,107.00,538.00,0,0.00,500.34,149.00
2024-12-26 14:00,107.00,541.00,0,0.00,503.13,148.00
2024-12-26 14:15,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 14:30,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 14:45,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 15:00,107.00,541.00,0,0.00,503.13,148.00
2024-12-26 15:15,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 15:30,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 15:45,107.00,538.00,0,0.00,500.34,148.00
2024-12-26 16:00,107.00,541.00,0,0.00,503.13,148.00
2024-12-26 16:15,107.00,538.00,0,0.00,500.34,147.00
2024-12-26 16:30,107.00,538.00,0,0.00,500.34,147.00
2024-12-26 16:45,107.00,541.00,0,0.00,503.13,147.00
2024-12-26 17:00,107.00,541.00,0,0.00,503.13,147.00
2024-12-26 17:15,107.00,541.00,0,0.00,503.13,146.00
2024-12-26 17:30,107.00,541.00,0,0.00,503.13,145.00
2024-12-26 17:45,107.00,541.00,0,0.00,503.13,145.00
2024-12-26 18:00,107.00,541.00,0,0.00,503.13,144.00
2024-12-26 18:15,107.00,541.00,0,0.00,503.13,144.00
2024-12-26 18:30,107.00,541.00,0,0.00,503.13,143.00
2024-12-26 18:45,107.00,541.00,0,0.00,503.13,142.00
2024-12-26 19:00,107.00,541.00,0,0.00,503.13,142.00
2024-12-26 19:15,107.00,541.00,0,0.00,503.13,141.00
2024-12-26 19:30,107.00,538.00,0,0.00,500.34,140.00
2024-12-26 19:45,107.00,538.00,0,0.00,500.34,139.00
2024-12-26 20:00,107.00,541.00,0,0.00,503.13,139.00
2024-12-26 20:15,107.00,538.00,0,0.00,500.34,138.00
2024-12-26 20:30,107.00,538.00,0,0.00,500.34,137.00
2024-12-26 20:45,107.00,541.00,0,0.00,503.13,136.00
2024-12-26 21:00,107.00,541.00,0,0.00,503.13,135.00
2024-12-26 21:15,107.00,538.00,0,0.00,500.34,135.00
2024-12-26 21:30,107.00,538.00,0,0.00,500.34,134.00
2024-12-26 21:45,107.00,538.00,0,0.00,500.34,133.00
2024-12-26 22:00,107.00,538.00,0,0.00,500.34,133.00
2024-12-26 22:15,107.00,538.00,0,0.00,500.34,132.00
2024-12-26 22:30,107.00,538.00,0,0.00,500.34,132.00
2024-12-26 22:45,107.00,538.00,0,0.00,500.34,131.00
2024-12-26 23:00,107.00,538.00,0,0.00,500.34,131.00
2024-12-26 23:15,107.00,538.00,0,0.00,500.34,130.00
2024-12-26 23:30,107.00,534.00,0,0.00,496.62,130.00
2024-12-26 23:45,107.00,534.00,0,0.00,496.62,130.00
2024-12-27 00:00,107.00,538.00,0,0.00,500.34,130.00
2024-12-27 00:15,107.00,534.00,0,0.00,496.62,130.00
2024-12-27 00:30,107.00,538.00,0,0.00,500.34,130.00
2024-12-27 00:45,107.00,538.00,0,0.00,500.34,130.00
2024-12-27 01:00,107.00,538.00,0,0.00,500.34,131.00
2024-12-27 01:15,107.00,538.00,0,0.00,500.34,131.00
2024-12-27 01:30,107.00,538.00,0,0.00,500.34,132.00
2024-12-27 01:45,107.00,538.00,0,0.00,500.34,133.00
2024-12-27 02:00,107.00,538.00,0,0.00,500.34,135.00
2024-12-27 02:15,107.00,538.00,0,0.00,500.34,136.00
2024-12-27 02:30,107.00,538.00,0,0.00,500.34,137.00
2024-12-27 02:45,107.00,538.00,0,0.00,500.34,136.00
2024-12-27 03:00,107.00,538.00,0,0.00,500.34,135.00
2024-12-27 03:15,107.00,538.00,0,0.00,500.34,133.00
2024-12-27 03:30,107.00,538.00,0,0.00,500.34,133.00
2024-12-27 03:45,107.00,541.00,0,0.00,503.13,131.00
2024-12-27 04:00,107.00,541.00,0,0.00,503.13,130.00
2024-12-27 04:15,107.00,541.00,0,0.00,503.13,129.00
2024-12-27 04:30,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 04:45,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 05:00,107.00,541.00,0,0.00,503.13,127.00
2024-12-27 05:15,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 05:30,107.00,541.00,0,0.00,503.13,125.00
2024-12-27 05:45,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 06:00,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 06:15,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 06:30,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 06:45,107.00,541.00,0,0.00,503.13,127.00
2024-12-27 07:00,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 07:15,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 07:30,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 07:45,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 08:00,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 08:15,107.00,544.00,0,0.00,505.92,128.00
2024-12-27 08:30,107.00,541.00,0,0.00,503.13,127.00
2024-12-27 08:45,107.00,541.00,0,0.00,503.13,127.00
2024-12-27 09:00,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 09:15,107.00,541.00,0,0.00,503.13,126.00
2024-12-27 09:30,107.00,541.00,0,0.00,503.13,125.00
2024-12-27 09:45,107.00,544.00,0,0.00,505.92,124.00
2024-12-27 10:00,107.00,544.00,0,0.00,505.92,124.00
2024-12-27 10:15,107.00,544.00,0,0.00,505.92,124.00
2024-12-27 10:30,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 10:45,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 11:00,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 11:15,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 11:30,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 11:45,107.00,544.00,0,0.00,505.92,123.00
2024-12-27 12:00,107.00,547.00,0,0.00,508.71,124.00
2024-12-27 12:15,107.00,547.00,0,0.00,508.71,124.00
2024-12-27 12:30,107.00,547.00,0,0.00,508.71,124.00
2024-12-27 12:45,107.00,550.00,0,0.00,511.5,125.00
2024-12-27 13:00,107.00,550.00,0,0.00,511.5,125.00
2024-12-27 13:15,107.00,547.00,0,0.00,508.71,126.00
2024-12-27 13:30,107.00,547.00,0,0.00,508.71,126.00
2024-12-27 13:45,107.00,547.00,0,0.00,508.71,127.00
2024-12-27 14:00,107.00,550.00,0,0.00,511.5,128.00
2024-12-27 14:15,107.00,550.00,0,0.00,511.5,129.00
2024-12-27 14:30,107.00,550.00,0,0.00,511.5,129.00
2024-12-27 14:45,107.00,550.00,0,0.00,511.5,130.00
2024-12-27 15:00,107.00,550.00,0,0.00,511.5,131.00
2024-12-27 15:15,107.00,550.00,0,0.00,511.5,131.00
2024-12-27 15:30,107.00,550.00,0,0.00,511.5,132.00
2024-12-27 15:45,107.00,550.00,0,0.00,511.5,133.00
2024-12-27 16:00,107.00,550.00,0,0.00,511.5,134.00
2024-12-27 16:15,107.00,553.00,0,0.00,514.29,134.00
2024-12-27 16:30,107.00,553.00,0,0.00,514.29,134.00
2024-12-27 16:45,107.00,553.00,0,0.00,514.29,135.00
2024-12-27 17:00,107.00,553.00,0,0.00,514.29,135.00
2024-12-27 17:15,107.00,553.00,0,0.00,514.29,136.00
2024-12-27 17:30,107.00,553.00,0,0.00,514.29,137.00
2024-12-27 17:45,107.00,553.00,0,0.00,514.29,138.00
2024-12-27 18:00,107.00,553.00,0,0.00,514.29,138.00
2024-12-27 18:15,107.00,553.00,0,0.00,514.29,139.00
2024-12-27 18:30,107.00,553.00,0,0.00,514.29,140.00
2024-12-27 18:45,107.00,560.00,0,0.00,520.8,141.00
2024-12-27 19:00,107.00,560.00,0,0.00,520.8,142.00
2024-12-27 19:15,107.00,560.00,0,0.00,520.8,142.00
2024-12-27 19:30,107.00,560.00,0,0.00,520.8,142.00
2024-12-27 19:45,107.00,560.00,0,0.00,520.8,143.00
2024-12-27 20:00,107.00,560.00,0,0.00,520.8,143.00
2024-12-27 20:15,107.00,563.00,0,0.00,523.59,143.00
2024-12-27 20:30,107.00,563.00,0,0.00,523.59,143.00
2024-12-27 20:45,107.00,563.00,0,0.00,523.59,143.00
2024-12-27 21:00,107.00,563.00,0,0.00,523.59,143.00
2024-12-27 21:15,107.00,563.00,0,0.00,523.59,143.00
2024-12-27 21:30,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 21:45,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 22:00,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 22:15,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 22:30,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 22:45,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 23:00,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 23:15,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 23:30,107.00,566.00,0,0.00,526.38,143.00
2024-12-27 23:45,107.00,569.00,0,0.00,529.17,143.00
2024-12-28 00:00,107.00,569.00,0,0.00,529.17,143.00
2024-12-28 00:15,107.00,569.00,0,0.00,529.17,143.00
2024-12-28 00:30,107.00,573.00,0,0.00,532.89,143.00
2024-12-28 00:45,107.00,573.00,0,0.00,532.89,143.00
2024-12-28 01:00,107.00,573.00,0,0.00,532.89,143.00
2024-12-28 01:15,107.00,573.00,0,0.00,532.89,143.00
2024-12-28 01:30,107.00,573.00,0,0.00,532.89,142.00
2024-12-28 01:45,107.00,573.00,0,0.00,532.89,142.00
2024-12-28 02:00,107.00,576.00,0,0.00,535.68,141.00
2024-12-28 02:15,107.00,576.00,0,0.00,535.68,141.00
2024-12-28 02:30,107.00,576.00,0,0.00,535.68,141.00
2024-12-28 02:45,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 03:00,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 03:15,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 03:30,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 03:45,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 04:00,107.00,576.00,0,0.00,535.68,140.00
2024-12-28 04:15,107.00,576.00,0,0.00,535.68,139.00
